user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
TARA_099_SRF_0.22-3_bin.117	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__UBA2964;g__GCA-2709075;s__GCA-2709075 sp002709075	GCA_002709075.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__UBA2964;g__GCA-2709075;s__GCA-2709075 sp002709075	99.85	0.98	GCA_002709075.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__UBA2964;g__GCA-2709075;s__GCA-2709075 sp002709075	99.85	0.98	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__UBA2964;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	98.0	11	N/A	N/A
TARA_099_SRF_0.22-3_bin.69	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002364975	GCA_002364975.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002364975	99.02	0.85	GCA_002364975.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002364975	99.02	0.85	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002171765.1, s__MB11C04 sp002171765, 95.0, 92.55, 0.79; GCA_002167605.1, s__MB11C04 sp002167605, 95.0, 78.56, 0.08; GCA_002726435.1, s__MB11C04 sp002726435, 95.0, 77.67, 0.1; GCA_002692605.1, s__MB11C04 sp002692605, 95.0, 77.47, 0.07; GCA_002477515.1, s__MB11C04 sp002477515, 95.0, 77.42, 0.08; GCA_003448565.1, s__MB11C04 sp003448565, 95.0, 77.38, 0.09; GCA_002168015.1, s__MB11C04 sp002168015, 95.0, 77.16, 0.08; GCA_002167265.1, s__MB11C04 sp002167265, 95.0, 76.87, 0.07; GCA_002686835.1, s__MB11C04 sp002686835, 95.0, 76.7, 0.05; GCA_002722545.1, s__MB11C04 sp002722545, 95.0, 76.41, 0.04; GCA_002500665.1, s__MB11C04 sp002500665, 95.0, 76.26, 0.04; GCA_002713685.1, s__MB11C04 sp002713685, 95.0, 76.23, 0.07; GCA_002692535.1, s__MB11C04 sp002692535, 95.0, 76.22, 0.06; GCA_002689665.1, s__MB11C04 sp002689665, 95.0, 76.16, 0.06; GCA_002694035.1, s__MB11C04 sp002694035, 95.0, 76.09, 0.06	85.14	11	N/A	N/A
TARA_099_SRF_0.22-3_bin.72	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__GCA-002704185;s__	N/A	N/A	N/A	N/A	N/A	GCA_003280495.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__GCA-002704185;s__GCA-002704185 sp003280495	93.7	0.8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__GCA-002704185;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002704185.1, s__GCA-002704185 sp002704185, 95.0, 81.63, 0.58	79.46	11	0.9936142490299089	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
TARA_100_SRF_0.22-3_bin.106	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__UA16 sp002420235	GCA_002420235.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__UA16 sp002420235	98.16	0.92	GCA_002420235.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__UA16 sp002420235	98.16	0.92	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002863125.1, s__UA16 sp002863125, 95.0, 79.29, 0.46; GCA_002448555.1, s__UA16 sp002448555, 95.0, 79.04, 0.49; GCA_002690915.1, s__UA16 sp002690915, 95.0, 78.7, 0.44; GCA_002323795.1, s__UA16 sp002323795, 95.0, 77.0, 0.1; GCA_002390405.1, s__UA16 sp002390405, 95.0, 76.78, 0.11; GCA_002390615.1, s__UA16 sp002390615, 95.0, 76.7, 0.06; GCA_002292325.1, s__UA16 sp002292325, 95.0, 76.42, 0.09; GCA_002336085.1, s__UA16 sp002336085, 95.0, 76.23, 0.07; GCA_002477505.1, s__UA16 sp002477505, 95.0, 76.1, 0.07	95.3	11	N/A	N/A
TARA_100_SRF_0.22-3_bin.107	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002715825	GCA_002715825.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002715825	98.71	0.87	GCA_002715825.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002715825	98.71	0.87	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002709915.1, s__Roseibacillus sp002709915, 95.0, 90.89, 0.81; GCA_002380675.1, s__Roseibacillus sp002380675, 95.0, 85.15, 0.84; GCA_002420305.1, s__Roseibacillus sp002420305, 95.0, 84.47, 0.81; GCA_002686085.1, s__Roseibacillus sp002686085, 95.0, 84.27, 0.88; GCA_002729275.1, s__Roseibacillus sp002729275, 95.0, 80.77, 0.64; GCA_002723015.1, s__Roseibacillus sp002723015, 95.0, 78.69, 0.43; GCA_002709395.1, s__Roseibacillus sp002709395, 95.0, 77.79, 0.19; GCA_002721695.1, s__Roseibacillus sp002721695, 95.0, 77.48, 0.1; GCA_002501065.1, s__Roseibacillus sp002501065, 95.0, 76.66, 0.14; GCA_003483645.1, s__Roseibacillus sp003483645, 95.0, 76.39, 0.12	89.8	11	N/A	N/A
TARA_100_SRF_0.22-3_bin.14	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas australica	GCF_000730385.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas australica	98.65	0.89	GCF_000730385.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas australica	98.65	0.89	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000020585.3, s__Alteromonas mediterranea, 95.0, 80.49, 0.29; GCF_005117025.1, s__Alteromonas sp005117025, 95.0, 79.94, 0.3; GCF_001885075.1, s__Alteromonas sp001885075, 95.0, 79.76, 0.24; GCF_000172635.2, s__Alteromonas macleodii, 95.0, 79.7, 0.27; GCF_000808575.1, s__Alteromonas marina, 95.0, 79.65, 0.28; GCF_001953635.1, s__Alteromonas abrolhosensis, 95.0, 79.62, 0.27; GCF_002993325.1, s__Alteromonas gracilis, 95.0, 79.55, 0.28; GCF_003443615.1, s__Alteromonas sp003443615, 95.0, 79.53, 0.29; GCF_000597705.1, s__Alteromonas sp000597705, 95.0, 79.47, 0.28; GCF_006538325.1, s__Alteromonas sp006538325, 95.0, 79.39, 0.26; GCF_002831605.1, s__Alteromonas sp002831605, 95.0, 79.34, 0.22; GCF_000213655.1, s__Alteromonas naphthalenivorans, 95.0, 79.14, 0.31; GCF_001562115.1, s__Alteromonas stellipolaris, 95.0, 78.88, 0.3; GCF_000753865.1, s__Alteromonas sp000753865, 95.0, 78.84, 0.22; GCA_002691125.1, s__Alteromonas sp002691125, 95.0, 78.58, 0.21; GCF_006538345.1, s__Alteromonas sp006538345, 95.0, 78.11, 0.15	76.49	11	N/A	N/A
TARA_100_SRF_0.22-3_bin.233	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925	GCA_002339125.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925	97.12	0.89	GCA_002339125.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925	97.12	0.89	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003731635.1, s__Alteromonas_A oceani, 95.0, 95.06, 0.82; GCF_002993365.1, s__Alteromonas_A sp002993365, 95.0, 94.37, 0.82; GCA_002691625.1, s__Alteromonas_A sp002691625, 95.0, 93.04, 0.81; GCF_001758465.1, s__Alteromonas_A lipolytica, 95.0, 81.37, 0.49	91.07	11	N/A	N/A
TARA_100_SRF_0.22-3_bin.245	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002692605	GCA_002692605.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002692605	98.19	0.94	GCA_002692605.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002692605	98.19	0.94	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002167605.1, s__MB11C04 sp002167605, 95.0, 80.7, 0.61; GCA_002500665.1, s__MB11C04 sp002500665, 95.0, 78.63, 0.12; GCA_002167265.1, s__MB11C04 sp002167265, 95.0, 78.57, 0.05; GCA_002694035.1, s__MB11C04 sp002694035, 95.0, 78.24, 0.03; GCA_002364975.1, s__MB11C04 sp002364975, 95.0, 77.28, 0.09; GCA_002171765.1, s__MB11C04 sp002171765, 95.0, 77.27, 0.09; GCA_003448565.1, s__MB11C04 sp003448565, 95.0, 77.21, 0.07; GCA_002692535.1, s__MB11C04 sp002692535, 95.0, 77.11, 0.08; GCA_002689665.1, s__MB11C04 sp002689665, 95.0, 76.94, 0.06; GCA_002477515.1, s__MB11C04 sp002477515, 95.0, 76.85, 0.06; GCA_002168015.1, s__MB11C04 sp002168015, 95.0, 76.78, 0.06; GCA_002722545.1, s__MB11C04 sp002722545, 95.0, 76.72, 0.07; GCA_002686835.1, s__MB11C04 sp002686835, 95.0, 76.67, 0.05; GCA_002726435.1, s__MB11C04 sp002726435, 95.0, 76.27, 0.06; GCA_002713685.1, s__MB11C04 sp002713685, 95.0, 76.25, 0.06	87.2	11	N/A	N/A
TARA_100_SRF_0.22-3_bin.280	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA8649;g__UBA8649;s__UBA8649 sp002708985	GCA_002708985.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA8649;g__UBA8649;s__UBA8649 sp002708985	99.8	0.9	GCA_002708985.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA8649;g__UBA8649;s__UBA8649 sp002708985	99.8	0.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA8649;g__UBA8649;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002862745.1, s__UBA8649 sp002862745, 95.0, 86.96, 0.87; GCA_003447535.1, s__UBA8649 sp003447535, 95.0, 86.9, 0.82	96.03	11	N/A	N/A
TARA_100_SRF_0.22-3_bin.66	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas macleodii	GCF_000172635.2	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas macleodii	97.41	0.79	GCF_000172635.2	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas macleodii	97.41	0.79	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000808575.1, s__Alteromonas marina, 95.0, 92.31, 0.75; GCF_001953635.1, s__Alteromonas abrolhosensis, 95.0, 90.25, 0.77; GCF_005117025.1, s__Alteromonas sp005117025, 95.0, 88.14, 0.68; GCF_001885075.1, s__Alteromonas sp001885075, 95.0, 86.02, 0.54; GCF_003443615.1, s__Alteromonas sp003443615, 95.0, 84.68, 0.65; GCF_000597705.1, s__Alteromonas sp000597705, 95.0, 84.49, 0.65; GCF_000020585.3, s__Alteromonas mediterranea, 95.0, 84.08, 0.61; GCF_002993325.1, s__Alteromonas gracilis, 95.0, 83.77, 0.62; GCF_000730385.1, s__Alteromonas australica, 95.0, 80.84, 0.28; GCF_006538325.1, s__Alteromonas sp006538325, 95.0, 80.45, 0.32; GCF_002831605.1, s__Alteromonas sp002831605, 95.0, 80.15, 0.29; GCF_000753865.1, s__Alteromonas sp000753865, 95.0, 79.11, 0.29; GCF_000213655.1, s__Alteromonas naphthalenivorans, 95.0, 79.07, 0.23; GCA_002691125.1, s__Alteromonas sp002691125, 95.0, 78.94, 0.29; GCF_001562115.1, s__Alteromonas stellipolaris, 95.0, 78.45, 0.25; GCF_006538345.1, s__Alteromonas sp006538345, 95.0, 78.32, 0.15	80.77	11	N/A	N/A
TARA_100_SRF_0.22-3_bin.93	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__UBA8444;s__	N/A	N/A	N/A	N/A	N/A	GCA_003454845.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__UBA8444;s__UBA8444 sp003454845	87.39	0.76	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__UBA8444;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002714805.1, s__UBA8444 sp002714805, 95.0, 84.47, 0.65	95.75	11	0.9638081537508254	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
TARA_100_SRF_0.22-3_recluster_189.bin.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__GCA-2711125;s__	N/A	N/A	N/A	N/A	N/A	GCA_002711125.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__GCA-2711125;s__GCA-2711125 sp002711125	83.38	0.81	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	92.7	11	0.9691812684033911	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
TARA_100_SRF_0.22-3_recluster_71.bin.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__UBA8316 sp002336305	GCA_002336305.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__UBA8316 sp002336305	99.9	0.94	GCA_002336305.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__UBA8316 sp002336305	99.9	0.94	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002687665.1, s__UBA8316 sp002687665, 95.0, 81.98, 0.64; GCA_002364535.1, s__UBA8316 sp002364535, 95.0, 81.22, 0.68; GCA_002390455.1, s__UBA8316 sp002390455, 95.0, 78.74, 0.53; GCA_002711215.1, s__UBA8316 sp002711215, 95.0, 77.24, 0.28; GCA_003538555.1, s__UBA8316 sp003538555, 95.0, 77.12, 0.24; GCA_002716845.1, s__UBA8316 sp002716845, 95.0, 76.75, 0.19; GCA_002695445.1, s__UBA8316 sp002695445, 95.0, 76.62, 0.16; GCA_002171295.2, s__UBA8316 sp002171295, 95.0, 76.6, 0.17	94.94	11	N/A	N/A
TARA_100_SRF_0.22-3_recluster_71.bin.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__	taxonomic classification defined by topology and ANI	N/A	GCA_003130815.1, s__MS024-2A sp003130815, 95.0, 87.78, 0.84; GCA_002167525.1, s__MS024-2A sp002167525, 95.0, 87.02, 0.75; GCA_002714815.1, s__MS024-2A sp002714815, 95.0, 77.56, 0.26; GCA_002169865.1, s__MS024-2A sp002169865, 95.0, 76.99, 0.18; GCA_002167945.1, s__MS024-2A sp002167945, 95.0, 76.59, 0.1; GCA_002705385.1, s__MS024-2A sp002705385, 95.0, 76.4, 0.15; GCF_000173095.1, s__MS024-2A sp000173095, 95.0, 76.39, 0.15; GCA_002292265.1, s__MS024-2A sp002292265, 95.0, 76.27, 0.09; GCA_002384715.1, s__MS024-2A sp002384715, 95.0, 75.65, 0.09	89.05	11	0.9885646572891934	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
TARA_102_SRF_0.22-3_bin.104	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__UBA5691;s__UBA5691 sp002420185	GCA_002420185.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__UBA5691;s__UBA5691 sp002420185	97.33	0.94	GCA_002420185.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__UBA5691;s__UBA5691 sp002420185	97.33	0.94	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__UBA5691;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002420265.1, s__UBA5691 sp002420265, 95.0, 92.21, 0.8; GCA_002474325.1, s__UBA5691 sp002474325, 95.0, 77.82, 0.08; GCA_002694885.1, s__UBA5691 sp002694885, 95.0, 77.54, 0.07	87.34	11	N/A	N/A
TARA_102_SRF_0.22-3_bin.106	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__UBA7312;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__UBA7312;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002715345.1, s__UBA7312 sp002715345, 95.0, 87.85, 0.58; GCA_002306655.1, s__UBA7312 sp002306655, 95.0, 87.7, 0.73; GCA_002471645.1, s__UBA7312 sp002471645, 95.0, 87.04, 0.71	88.47	11	0.9523532095832662	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
TARA_102_SRF_0.22-3_bin.16	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__UBA1275;s__	N/A	N/A	N/A	N/A	N/A	GCA_002730655.1	95.0	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__UBA1275;s__UBA1275 sp002730655	98.86	0.62	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__UBA1275;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002348545.1, s__UBA1275 sp002348545, 95.0, 90.82, 0.72; GCA_002720745.1, s__UBA1275 sp002720745, 95.0, 90.72, 0.9; GCA_002323515.1, s__UBA1275 sp002323515, 95.0, 82.68, 0.58; GCA_002457365.1, s__UBA1275 sp002457365, 95.0, 81.29, 0.56	85.32	11	0.9952859545762712	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
TARA_109_SRF_0.22-3_bin.127	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__EC70 sp002684575	GCA_002684575.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__EC70 sp002684575	99.02	0.88	GCA_002684575.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__EC70 sp002684575	99.02	0.88	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002696885.1, s__EC70 sp002696885, 95.0, 79.4, 0.47; GCA_002705125.1, s__EC70 sp002705125, 95.0, 78.91, 0.26; GCA_002731805.1, s__EC70 sp002731805, 95.0, 78.86, 0.29; GCA_002712205.1, s__EC70 sp002712205, 95.0, 78.45, 0.29; GCA_004211885.1, s__EC70 sp004211885, 95.0, 77.25, 0.09; GCA_002708885.1, s__EC70 sp002708885, 95.0, 76.73, 0.08	83.49	11	N/A	N/A
TARA_109_SRF_0.22-3_bin.158	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002686085	GCA_002686085.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002686085	99.34	0.93	GCA_002686085.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002686085	99.34	0.93	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002380675.1, s__Roseibacillus sp002380675, 95.0, 94.3, 0.91; GCA_002420305.1, s__Roseibacillus sp002420305, 95.0, 93.45, 0.88; GCA_002709915.1, s__Roseibacillus sp002709915, 95.0, 85.79, 0.81; GCA_002715825.1, s__Roseibacillus sp002715825, 95.0, 84.52, 0.79; GCA_002729275.1, s__Roseibacillus sp002729275, 95.0, 83.32, 0.75; GCA_002723015.1, s__Roseibacillus sp002723015, 95.0, 79.54, 0.48; GCA_002709395.1, s__Roseibacillus sp002709395, 95.0, 78.49, 0.22; GCA_002721695.1, s__Roseibacillus sp002721695, 95.0, 77.32, 0.12; GCA_002501065.1, s__Roseibacillus sp002501065, 95.0, 76.84, 0.16; GCA_003483645.1, s__Roseibacillus sp003483645, 95.0, 76.58, 0.12	92.06	11	N/A	N/A
TARA_109_SRF_0.22-3_bin.167	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__Arctic95D-9 sp002323995	GCA_002323995.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__Arctic95D-9 sp002323995	99.84	0.97	GCA_002323995.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__Arctic95D-9 sp002323995	99.84	0.97	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002726915.1, s__Arctic95D-9 sp002726915, 95.0, 88.62, 0.85; GCA_002862135.1, s__Arctic95D-9 sp002862135, 95.0, 80.82, 0.33; GCA_002698785.1, s__Arctic95D-9 sp002698785, 95.0, 76.58, 0.07; GCA_007123695.1, s__Arctic95D-9 sp007123695, 95.0, 76.35, 0.03; GCA_002344215.1, s__Arctic95D-9 sp002344215, 95.0, 76.26, 0.05; GCA_002288445.1, s__Arctic95D-9 sp002288445, 95.0, 76.08, 0.05; GCA_002422425.1, s__Arctic95D-9 sp002422425, 95.0, 75.79, 0.06; GCA_002396885.1, s__Arctic95D-9 sp002396885, 95.0, 75.79, 0.05; GCA_002344525.1, s__Arctic95D-9 sp002344525, 95.0, 75.52, 0.04	92.36	11	N/A	N/A
TARA_109_SRF_0.22-3_bin.175	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Thalassobaculales;f__Nisaeaceae;g__GCA-002701455;s__GCA-002701455 sp002730675	GCA_002730675.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Thalassobaculales;f__Nisaeaceae;g__GCA-002701455;s__GCA-002701455 sp002730675	98.84	0.83	GCA_002730675.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Thalassobaculales;f__Nisaeaceae;g__GCA-002701455;s__GCA-002701455 sp002730675	98.84	0.83	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Thalassobaculales;f__Nisaeaceae;g__GCA-002701455;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002690995.1, s__GCA-002701455 sp002690995, 95.0, 90.4, 0.8; GCA_002701455.1, s__GCA-002701455 sp002701455, 95.0, 78.08, 0.35	87.98	11	N/A	N/A
